Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84
2024S006787,2,Eixample,7,la Dreta de l'Eixample,225500,Nàpols,,Dimecres,2024,11,Novembre,27,17,Tarda,Col.lisió lateral,430793.068,4583897.513,2.17093226,41.40179410
2024S006788,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2080,Dimecres,2024,11,Novembre,27,18,Tarda,Caiguda (dues rodes),433723.918,4585600.717,2.20580495,41.41738151
2024S006789,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Dimecres,2024,11,Novembre,27,21,Tarda,Col.lisió lateral,431842.113,4584552.399,2.18340729,41.40778213
2024S006790,10,Sant Martí,65,el Clot,153205,Guipúscoa,,Dijous,2024,11,Novembre,28,7,Matí,Col.lisió lateral,432695.295,4585200.751,2.19354196,41.41369359
2024S006791,7,Horta-Guinardó,33,el Baix Guinardó,238400,Padilla,,Dijous,2024,11,Novembre,28,9,Matí,Col.lisió lateral,430852.191,4584805.774,2.17153567,41.40997961
2024S006792,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,253,Dijous,2024,11,Novembre,28,8,Matí,Caiguda (dues rodes),430305.801,4582503.129,2.16526411,41.38919323
2024S006793,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),K60,Dimecres,2024,11,Novembre,27,11,Matí,Col.lisió lateral,434731.890,4584332.532,2.21800231,41.40604182
2024S006794,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,,Dijous,2024,11,Novembre,28,9,Matí,Col.lisió lateral,429880.398,4582443.910,2.16018325,41.38862287
2024S006795,3,Sants-Montjuïc,17,Sants - Badal,282252,Blanca,149-155,Dijous,2024,11,Novembre,28,11,Matí,Atropellament,427321.758,4580436.087,2.12982390,41.37031194
2024S006796,3,Sants-Montjuïc,16,la Bordeta,030602,Badal,,Dijous,2024,11,Novembre,28,10,Matí,Col.lisió fronto-lateral,427578.774,4580280.390,2.13291544,41.36893281
2024S006797,3,Sants-Montjuïc,11,el Poble Sec,114000,Espanya,3-4,Dijous,2024,11,Novembre,28,11,Matí,Col.lisió lateral,428903.837,4580824.307,2.14869407,41.37394989
2024S006798,8,Nou Barris,45,Porta,113404,Escultor Ordóñez,,Dijous,2024,11,Novembre,28,8,Matí,Col.lisió fronto-lateral,431145.899,4587390.968,2.17475497,41.43328879
2024S006799,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,249304,Pere IV,,Dijous,2024,11,Novembre,28,12,Matí,Col.lisió fronto-lateral,432565.123,4583244.664,2.19220260,41.39606474
2024S006800,5,Sarrià-Sant Gervasi,23,Sarrià,028000,Augusta,,Dijous,2024,11,Novembre,28,12,Matí,Atropellament,426759.949,4583807.321,2.12269904,41.40062432
2024S006801,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),K48,Dijous,2024,11,Novembre,28,8,Matí,Abast multiple,425098.691,4581932.441,2.10305959,41.38358502
2024S006802,7,Horta-Guinardó,41,la Vall d'Hebron,352507,Vall d'Hebron,166-176,Dijous,2024,11,Novembre,28,14,Tarda,Abast,428602.268,4586836.146,2.14437882,41.42806951
2024S006803,2,Eixample,5,el Fort Pienc,009209,Alí Bei,,Dijous,2024,11,Novembre,28,14,Tarda,Col.lisió fronto-lateral,432044.163,4583396.496,2.18595430,41.39738837
2024S006804,6,Gràcia,31,la Vila de Gràcia,267000,Riera de Cassoles,,Dijous,2024,11,Novembre,28,15,Tarda,Caiguda interior vehicle,429142.194,4583820.381,2.15119345,41.40095552
2024S006805,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell,,Dijous,2024,11,Novembre,28,14,Tarda,Col.lisió lateral,429841.216,4581617.309,2.15981042,41.38117452
2024S006806,7,Horta-Guinardó,41,la Vall d'Hebron,701501,B-20 (Llobregat),K112,Dijous,2024,11,Novembre,28,15,Tarda,Abast,428632.376,4587020.885,2.14471730,41.42973606
2024S006807,2,Eixample,8,l'Antiga Esquerra de l'Eixample,070607,Casanova,,Dijous,2024,11,Novembre,28,18,Tarda,Col.lisió lateral,429078.411,4582782.776,2.15055208,41.39160456
2024S006808,8,Nou Barris,53,la Trinitat Nova,132205,Fosca,,Dijous,2024,11,Novembre,28,15,Tarda,Atropellament,432021.733,4588978.606,2.18505815,41.44766274
2024S006809,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,,Dijous,2024,11,Novembre,28,18,Tarda,Atropellament,430562.795,4583557.345,2.16821675,41.39871045
2024S006810,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,106-108,Dijous,2024,11,Novembre,28,19,Tarda,Abast multiple,429104.503,4581856.378,2.15097262,41.38326312
2024S006811,3,Sants-Montjuïc,12,la Marina del Prat Vermell,096780,D Zona Franca,56-58,Dijous,2024,11,Novembre,28,21,Tarda,Col.lisió lateral,427435.962,4576447.933,2.13166647,41.33440229
2024S006812,9,Sant Andreu,57,la Trinitat Vella,701498,B-10 (Besòs),K1,Dijous,2024,11,Novembre,28,23,Nit,Col.lisió lateral,433072.055,4589234.307,2.19760276,41.45005406
2024S006813,2,Eixample,6,la Sagrada Família,073900,Castillejos,,Dijous,2024,11,Novembre,28,22,Nit,Atropellament,430993.997,4584846.260,2.17322757,41.41035644
2024S006814,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Dijous,2024,11,Novembre,28,21,Tarda,Atropellament,429831.322,4583321.359,2.15949461,41.39652147
2024S006815,9,Sant Andreu,62,el Congrés i els Indians,133300,Francesc Tàrrega,32-34,Dijous,2024,11,Novembre,28,21,Tarda,Col.lisió lateral,431610.376,4586260.319,2.18044178,41.42314513
2024S006816,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,207,Dijous,2024,11,Novembre,28,15,Tarda,Abast,429845.904,4582433.842,2.15977188,41.38852918
2024S006817,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0,Dijous,2024,11,Novembre,28,22,Nit,Col.lisió fronto-lateral,427333.663,4585086.156,2.12940804,41.41219432
2024S006818,6,Gràcia,30,la Salut,176608,Larrard,,Dijous,2024,11,Novembre,28,15,Tarda,Altres,429393.928,4585072.987,2.15405845,41.41225945
2024S006819,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701268,Dalt (Llobregat),S7,Dijous,2024,11,Novembre,28,17,Tarda,Abast,426887.192,4584726.250,2.12411004,41.40891229
2024S006820,8,Nou Barris,50,les Roquetes,120807,Favència,241,Dimecres,2024,10,Octubre,23,10,Matí,Atropellament,431510.905,4588833.990,2.17895967,41.44631679
2024S006821,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,,Divendres,2024,11,Novembre,29,7,Matí,Col.lisió lateral,426793.069,4582325.321,2.12327446,41.38727958
2024S006822,7,Horta-Guinardó,37,el Carmel,243909,Pantà de Tremp,,Dilluns,2024,12,Desembre,9,10,Matí,Atropellament,429409.171,4586570.547,2.15406595,41.42574873
2024S006823,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina,239-243,Dijous,2024,11,Novembre,28,18,Tarda,Caiguda interior vehicle,428192.381,4585110.716,2.13967875,41.41249274
2024S006824,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,030409,Bac de Roda,94,Divendres,2024,11,Novembre,29,7,Matí,Atropellament,433605.541,4584487.782,2.20451076,41.40734783
2024S006825,2,Eixample,9,la Nova Esquerra de l'Eixample,087009,Comte Borrell,,Divendres,2024,11,Novembre,29,7,Matí,Atropellament,428979.624,4582309.394,2.14942611,41.38733226
2024S006826,6,Gràcia,30,la Salut,344000,Dalt,25-27,Dijous,2024,11,Novembre,28,22,Nit,Abast,429249.541,4584681.623,2.15237680,41.40872187
2024S006827,3,Sants-Montjuïc,11,el Poble Sec,192502,Manso,,Divendres,2024,11,Novembre,29,9,Matí,Altres,429741.275,4580930.721,2.15869493,41.37498191
2024S006828,6,Gràcia,28,Vallcarca i els Penitents,302000,Sant Gervasi,,Divendres,2024,11,Novembre,29,10,Matí,Caiguda interior vehicle,428038.950,4585288.931,2.13782190,41.41408412
2024S006829,6,Gràcia,28,Vallcarca i els Penitents,701103,Alfonso Comín,16,Divendres,2024,11,Novembre,29,8,Matí,Col.lisió lateral,427947.163,4585379.477,2.13671294,41.41489140
2024S006830,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,621,Dijous,2024,11,Novembre,28,17,Tarda,Atropellament,427067.422,4582366.306,2.12655060,41.38767365
2024S006831,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,264-266,Divendres,2024,11,Novembre,29,9,Matí,Abast,431254.986,4585086.979,2.17632259,41.41254689
2024S006832,4,Les Corts,19,les Corts,320704,Sarrià,,Divendres,2024,11,Novembre,29,9,Matí,Col.lisió lateral,428097.570,4582748.966,2.13882511,41.39121292
2024S006833,4,Les Corts,19,les Corts,144601,Diagonal,529-531,Divendres,2024,11,Novembre,29,12,Matí,Abast,428077.446,4582706.622,2.13858945,41.39082974
2024S006834,6,Gràcia,31,la Vila de Gràcia,356803,Verdi,58,Dimecres,2024,11,Novembre,27,10,Matí,Atropellament,429546.734,4584235.889,2.15598413,41.40473343
2024S006835,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),K116,Divendres,2024,11,Novembre,29,13,Matí,Abast multiple,431015.694,4580281.480,2.17400730,41.36924469
2024S006836,2,Eixample,7,la Dreta de l'Eixample,350308,València,243-245,Divendres,2024,11,Novembre,29,12,Matí,Caiguda (dues rodes),430094.668,4582858.128,2.16269801,41.39237226
2024S006837,8,Nou Barris,48,la Guineueta,045950,Borgonya,4,Divendres,2024,11,Novembre,29,13,Matí,Atropellament,430684.477,4587630.734,2.16920523,41.43540856
2024S006838,10,Sant Martí,70,el Besòs i el Maresme,094300,Cristóbal de Moura,,Divendres,2024,11,Novembre,29,19,Tarda,Xoc contra element estàtic,434328.895,4585442.704,2.21306071,41.41600803
2024S006839,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,653,Divendres,2024,11,Novembre,29,12,Matí,Abast,430931.582,4582928.692,2.17269976,41.39308016
2024S006840,3,Sants-Montjuïc,11,el Poble Sec,278200,Reina Maria Cristina,1-13,Divendres,2024,11,Novembre,29,18,Tarda,Abast,429096.918,4580720.581,2.15101487,41.37303270
2024S006841,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111602,Escipió,,Divendres,2024,11,Novembre,29,17,Tarda,Atropellament,428743.284,4584591.459,2.14633091,41.40786506
2024S006842,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701497,B-10 (Llobregat),K115,Divendres,2024,11,Novembre,29,16,Tarda,Abast,431029.277,4580384.135,2.17415802,41.37017044
2024S006843,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,,Divendres,2024,11,Novembre,29,18,Tarda,Atropellament,429548.345,4582493.343,2.15620627,41.38903906
2024S006844,3,Sants-Montjuïc,17,Sants - Badal,048404,Brasil,,Divendres,2024,11,Novembre,29,13,Matí,Atropellament,427339.934,4581173.569,2.12995277,41.37695580
2024S006845,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Divendres,2024,11,Novembre,29,14,Tarda,Caiguda (dues rodes),430155.920,4582713.394,2.16344730,41.39107401
2024S006846,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,207,Divendres,2024,11,Novembre,29,17,Tarda,Col.lisió lateral,429845.904,4582433.842,2.15977188,41.38852918
2024S006847,2,Eixample,7,la Dreta de l'Eixample,031300,Bailèn,,Divendres,2024,11,Novembre,29,13,Matí,Atropellament,431180.988,4582927.014,2.17568298,41.39308644
2024S006848,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,8-10,Divendres,2024,11,Novembre,29,19,Tarda,Caiguda interior vehicle,430639.264,4582486.431,2.16925416,41.38907167
2024S006849,3,Sants-Montjuïc,18,Sants,312400,Sants,206-210,Divendres,2024,11,Novembre,29,20,Tarda,Caiguda interior vehicle,427441.955,4581022.040,2.13119082,41.37560025
2024S006850,9,Sant Andreu,59,el Bon Pastor,318906,Santander,,Divendres,2024,11,Novembre,29,18,Tarda,Caiguda (dues rodes),433764.025,4587327.651,2.20609554,41.43293883
2024S006851,10,Sant Martí,67,la Vila Olímpica del Poblenou,062609,Icària,,Divendres,2024,11,Novembre,29,15,Tarda,Col.lisió fronto-lateral,433116.320,4582877.000,2.19883617,41.39279934
2024S006852,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,,Dissabte,2024,11,Novembre,30,0,Nit,Col.lisió fronto-lateral,427714.159,4585334.953,2.13393052,41.41446946
2024S006853,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,055807,Francesc Macià,,Dissabte,2024,11,Novembre,30,1,Nit,Col.lisió fronto-lateral,428614.303,4582926.603,2.14498432,41.39285888
2024S006854,7,Horta-Guinardó,35,el Guinardó,194406,Maragall,,Dissabte,2024,11,Novembre,30,0,Nit,Abast,431503.155,4586146.569,2.17917166,41.42211148
2024S006855,3,Sants-Montjuïc,18,Sants,187207,Madrid,,Dissabte,2024,11,Novembre,30,2,Nit,Col.lisió fronto-lateral,427343.607,4581494.042,2.12995825,41.37984252
2024S006856,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló,,Dissabte,2024,11,Novembre,30,6,Matí,Abast,430314.795,4583622.343,2.16524282,41.39927440
2024S006857,1,Ciutat Vella,1,el Raval,198804,Paral·lel,52,Divendres,2024,11,Novembre,29,21,Tarda,Col.lisió lateral,430783.340,4580931.820,2.17115496,41.37508217
2024S006858,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,,Dissabte,2024,11,Novembre,30,8,Matí,Col.lisió lateral,430684.511,4582858.435,2.16975271,41.39242610
2024S006859,3,Sants-Montjuïc,16,la Bordeta,701377,Carrilet,,Divendres,2024,11,Novembre,29,13,Matí,Col.lisió lateral,427568.119,4579901.009,2.13283339,41.36551490
2024S006860,3,Sants-Montjuïc,17,Sants - Badal,187207,Madrid,106-108,Dissabte,2024,11,Novembre,30,11,Matí,Caiguda interior vehicle,427197.979,4581371.167,2.12823161,41.37872265
2024S006861,6,Gràcia,31,la Vila de Gràcia,356508,Venus,3-35,Dissabte,2024,11,Novembre,30,11,Matí,Atropellament,430045.861,4583689.736,2.16201815,41.39985802
2024S006862,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria,,Dimecres,2024,11,Novembre,20,14,Tarda,Caiguda interior vehicle,430311.625,4583242.671,2.16524862,41.39585455
2024S006863,9,Sant Andreu,57,la Trinitat Vella,701502,B-20 (Besòs),K163,Dissabte,2024,11,Novembre,30,13,Matí,Col.lisió lateral,433012.664,4588988.968,2.19691902,41.44783942
2024S006864,9,Sant Andreu,57,la Trinitat Vella,701266,Litoral (Llobregat),K0,Dissabte,2024,11,Novembre,30,14,Tarda,Col.lisió lateral,432968.510,4589200.555,2.19636698,41.44974143
2024S006865,10,Sant Martí,68,el Poblenou,144601,Diagonal,,Dissabte,2024,11,Novembre,30,13,Matí,Abast,432974.352,4584304.212,2.19698006,41.40564204
2024S006866,2,Eixample,6,la Sagrada Família,289105,Rosselló,,Dissabte,2024,11,Novembre,30,17,Tarda,Atropellament,431089.062,4584377.386,2.17441831,41.40614161
2024S006867,6,Gràcia,31,la Vila de Gràcia,208001,Torrent de l'Olla,,Dissabte,2024,11,Novembre,30,17,Tarda,Xoc contra element estàtic,429159.036,4584532.419,2.15131154,41.40737007
2024S006868,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Dissabte,2024,11,Novembre,30,19,Tarda,Abast,430707.546,4582361.145,2.17008515,41.38794915
2024S006869,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Dissabte,2024,11,Novembre,30,19,Tarda,Col.lisió lateral,430594.162,4583143.181,2.16863945,41.39498292
2024S006870,8,Nou Barris,52,la Prosperitat,174307,Júlia,112,Dissabte,2024,11,Novembre,30,20,Tarda,Col.lisió lateral,431475.409,4588470.789,2.17857599,41.44304254
2024S006871,1,Ciutat Vella,1,el Raval,296600,Sant Antoni Abat,36,Dissabte,2024,11,Novembre,30,22,Nit,Atropellament,430219.454,4581381.755,2.16436063,41.37908587
2024S006872,10,Sant Martí,68,el Poblenou,115603,Espronceda,,Diumenge,2024,12,Desembre,1,0,Nit,Col.lisió lateral,433649.349,4584225.941,2.20506357,41.40499311
2024S006873,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,,Diumenge,2024,12,Desembre,1,6,Matí,Col.lisió lateral,428889.044,4582784.581,2.14828701,41.39160409
2024S006874,10,Sant Martí,71,Provençals del Poblenou,169409,Corts Catalanes,,Diumenge,2024,12,Desembre,1,7,Matí,Col.lisió lateral,433372.349,4585277.855,2.20163399,41.41444450
2024S006875,7,Horta-Guinardó,43,Horta,701267,Dalt (Besòs),K131,Diumenge,2024,12,Desembre,1,14,Tarda,Col.lisió lateral,429978.130,4588136.190,2.16069288,41.43989968
2024S006876,9,Sant Andreu,59,el Bon Pastor,318906,Santander,,Diumenge,2024,12,Desembre,1,13,Matí,Col.lisió fronto-lateral,433764.025,4587327.651,2.20609554,41.43293883
2024S006877,4,Les Corts,21,Pedralbes,359200,Pedralbes,,Diumenge,2024,12,Desembre,1,14,Tarda,Col.lisió lateral,426564.884,4582505.322,2.12052370,41.38887996
2024S006878,9,Sant Andreu,63,Navas,297001,Sant Antoni Maria Claret,468-472,Diumenge,2024,12,Desembre,1,17,Tarda,Abast,432096.203,4585900.167,2.18629567,41.41994258
2024S006879,2,Eixample,6,la Sagrada Família,018505,Aragó,453-457,Diumenge,2024,12,Desembre,1,18,Tarda,Col.lisió lateral,431426.038,4583988.274,2.17849364,41.40266583
2024S006880,7,Horta-Guinardó,40,Montbau,352507,Vall d'Hebron,131,Diumenge,2024,12,Desembre,1,21,Tarda,Abast,428614.899,4587084.654,2.14450061,41.43030885
2024S006881,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Diumenge,2024,12,Desembre,1,18,Tarda,Col.lisió fronto-lateral,430155.920,4582713.394,2.16344730,41.39107401
2024S006882,1,Ciutat Vella,2,el Barri Gòtic,209208,Mercè,,Dilluns,2024,12,Desembre,2,0,Nit,Caiguda (dues rodes),431572.791,4581512.154,2.18052905,41.38037663
2024S006883,10,Sant Martí,65,el Clot,161101,Independència,228,Diumenge,2024,12,Desembre,1,15,Tarda,Col.lisió frontal,432067.556,4584334.897,2.18612875,41.40584225
2024S006884,3,Sants-Montjuïc,18,Sants,048404,Brasil,2,Dilluns,2024,12,Desembre,2,0,Nit,Col.lisió fronto-lateral,427404.859,4581027.441,2.13074661,41.37564554
2024S006885,2,Eixample,5,el Fort Pienc,073900,Castillejos,,Dilluns,2024,12,Desembre,2,0,Nit,Caiguda (dues rodes),431937.469,4583875.377,2.18462423,41.40169248
2024S006886,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,624,Dilluns,2024,12,Desembre,2,7,Matí,Atropellament,428169.161,4582827.418,2.13967202,41.39192590
2024S006887,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,,Dilluns,2024,12,Desembre,2,7,Matí,Col.lisió fronto-lateral,428876.649,4583180.871,2.14809220,41.39517224
2024S006888,7,Horta-Guinardó,42,la Clota,700651,Estatut de Catalunya,21,Dilluns,2024,12,Desembre,2,8,Matí,Abast,429411.085,4587178.852,2.15401778,41.43122766
2024S006889,1,Ciutat Vella,3,la Barceloneta,701497,B-10 (Llobregat),K100,Dilluns,2024,12,Desembre,2,9,Matí,Abast multiple,431854.719,4581597.368,2.18389082,41.38116807
2024S006890,7,Horta-Guinardó,38,la Teixonera,352507,Vall d'Hebron,,Dilluns,2024,12,Desembre,2,9,Matí,Abast,428427.450,4586473.164,2.14232979,41.42478473
2024S006891,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,689-701,Dimarts,2024,5,Maig,7,11,Matí,Caiguda (dues rodes),425238.834,4581781.810,2.10475409,41.38224140
2024S006892,7,Horta-Guinardó,33,el Baix Guinardó,008807,Alfons el Savi,0,Dilluns,2024,12,Desembre,2,8,Matí,Abast,430317.305,4585099.909,2.16510263,41.41258256
2024S006893,10,Sant Martí,68,el Poblenou,183705,Llacuna,,Dilluns,2024,12,Desembre,2,12,Matí,Col.lisió lateral,433646.340,4583272.170,2.20513217,41.39640247
2024S006894,2,Eixample,10,Sant Antoni,127704,Floridablanca,,Dilluns,2024,12,Desembre,2,12,Matí,Col.lisió fronto-lateral,430031.232,4581617.199,2.16208270,41.38119008
2024S006895,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Dijous,2024,11,Novembre,28,13,Matí,Caiguda (dues rodes),430005.450,4583130.220,2.16159947,41.39481514
2024S006896,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,185,Divendres,2024,11,Novembre,29,11,Matí,Abast,429742.651,4582333.208,2.15854869,41.38761379
2024S006897,3,Sants-Montjuïc,16,la Bordeta,142402,Gavà,43-49,Dilluns,2024,12,Desembre,2,13,Matí,Xoc contra element estàtic,428188.947,4580529.120,2.14018118,41.37122774
2024S006898,2,Eixample,8,l'Antiga Esquerra de l'Eixample,023403,Aribau,151,Dilluns,2024,12,Desembre,2,12,Matí,Abast,429331.007,4582892.327,2.15356039,41.39261350
2024S006899,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,150-152,Dilluns,2024,12,Desembre,2,11,Matí,Col.lisió fronto-lateral,430290.604,4583088.442,2.16501495,41.39446364
2024S006900,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Dilluns,2024,12,Desembre,2,10,Matí,Col.lisió lateral,430277.162,4582833.019,2.16488360,41.39216196
2024S006901,7,Horta-Guinardó,37,el Carmel,179901,Lisboa,83X,Dilluns,2024,12,Desembre,2,12,Matí,Caiguda interior vehicle,429394.601,4586754.222,2.15387013,41.42740173
2024S006902,7,Horta-Guinardó,43,Horta,701502,B-20 (Besòs),K124,Dijous,2024,12,Desembre,5,19,Tarda,Col.lisió lateral,429305.551,4587950.916,2.15266445,41.43817203
2024S006903,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Dilluns,2024,12,Desembre,2,22,Nit,Col.lisió fronto-lateral,431076.530,4583033.397,2.17442149,41.39403565
2024S006904,10,Sant Martí,67,la Vila Olímpica del Poblenou,700884,Voluntaris Olímpics,,Dilluns,2024,12,Desembre,2,15,Tarda,Col.lisió fronto-lateral,432869.806,4582348.982,2.19594629,41.38802306
2024S006905,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,92,Dissabte,2024,11,Novembre,30,18,Tarda,Col.lisió lateral,433773.706,4584609.139,2.20650926,41.40845474
2024S006906,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,87,Dilluns,2024,12,Desembre,2,14,Tarda,Abast,430316.254,4580904.024,2.16557312,41.37479148
2024S006907,4,Les Corts,21,Pedralbes,144601,Diagonal,,Dilluns,2024,12,Desembre,2,17,Tarda,Col.lisió lateral,425852.582,4582020.451,2.11206426,41.38444757
2024S006908,3,Sants-Montjuïc,18,Sants,030602,Badal,,Dilluns,2024,12,Desembre,2,23,Nit,Col.lisió fronto-lateral,427426.768,4580841.638,2.13103084,41.37397407
2024S006909,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701501,B-20 (Llobregat),E6,Dilluns,2024,12,Desembre,2,13,Matí,Abast,427869.956,4585406.474,2.13578598,41.41512763
2024S006910,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701498,B-10 (Besòs),K150,Dilluns,2024,12,Desembre,2,16,Tarda,Abast,428737.416,4578083.995,2.14702629,41.34925403
2024S006911,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2079,Dimarts,2024,12,Desembre,3,1,Nit,Abast,433652.428,4585530.404,2.20495728,41.41674232
2024S006912,3,Sants-Montjuïc,16,la Bordeta,169409,Corts Catalanes,159,Dimarts,2024,12,Desembre,3,4,Nit,Abast multiple,427959.323,4580039.040,2.13749396,41.36679323
2024S006913,1,Ciutat Vella,1,el Raval,269108,Portal de la Pau,1,Dilluns,2024,12,Desembre,2,9,Matí,Col.lisió lateral,431258.873,4580951.930,2.17683873,41.37530407
2024S006914,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),K85,Dilluns,2024,12,Desembre,2,9,Matí,Col.lisió lateral,427128.557,4584966.809,2.12696857,41.41110083
2024S006915,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,,Dimarts,2024,12,Desembre,3,7,Matí,Atropellament,431373.137,4585218.563,2.17772122,41.41374214
2024S006916,5,Sarrià-Sant Gervasi,23,Sarrià,701268,Dalt (Llobregat),K70,Dilluns,2024,12,Desembre,2,5,Nit,Col.lisió lateral,426082.192,4583901.997,2.11458035,41.40141496
2024S006917,10,Sant Martí,71,Provençals del Poblenou,094300,Cristóbal de Moura,11X,Dilluns,2024,12,Desembre,2,16,Tarda,Abast,433419.728,4584565.958,2.20227924,41.40803655
2024S006918,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,311,Dimarts,2024,12,Desembre,3,6,Matí,Xoc contra element estàtic,430592.100,4583173.234,2.16861135,41.39525342
2024S006919,4,Les Corts,19,les Corts,172403,Joan Güell,,Dimarts,2024,12,Desembre,3,9,Matí,Atropellament,427282.374,4582280.533,2.12913160,41.38692060
2024S006920,3,Sants-Montjuïc,11,el Poble Sec,288408,Roser,,Dilluns,2024,12,Desembre,2,19,Tarda,Caiguda (dues rodes),430346.276,4580622.704,2.16596444,41.37226031
